user_id,total_sessions,first_session,last_session,total_revenue,total_orders,clv
user_000752,56,2025-10-20T23:22:27.000+02:00,2026-01-16T09:58:27.000+02:00,3.1582669608000004E8,354760,3.1582669608E8
user_000535,56,2025-10-21T02:21:29.000+02:00,2026-01-18T17:33:17.000+02:00,3.1582669608000004E8,354760,3.1582669608E8
user_000358,56,2025-10-21T01:44:43.000+02:00,2026-01-17T05:23:29.000+02:00,3.1582669608000004E8,354760,3.1582669608E8
user_000340,56,2025-10-21T01:19:43.000+02:00,2026-01-18T10:27:50.000+02:00,3.1582669608000004E8,354760,3.1582669608E8
user_000278,56,2025-10-21T20:56:47.000+02:00,2026-01-18T09:42:38.000+02:00,3.1582669608000004E8,354760,3.1582669608E8
user_000167,56,2025-10-21T11:50:50.000+02:00,2026-01-18T08:40:24.000+02:00,3.1582669608000004E8,354760,3.1582669608E8
user_000221,56,2025-10-21T06:20:59.000+02:00,2026-01-18T19:44:53.000+02:00,3.1582669608000004E8,354760,3.1582669608E8
user_000561,56,2025-10-21T14:58:56.000+02:00,2026-01-18T12:21:29.000+02:00,3.1582669608000004E8,354760,3.1582669608E8
user_000885,56,2025-10-21T15:48:46.000+02:00,2026-01-18T16:18:20.000+02:00,3.1582669608000004E8,354760,3.1582669608E8
user_000917,56,2025-10-21T03:26:00.000+02:00,2026-01-17T11:03:50.000+02:00,3.1582669608000004E8,354760,3.1582669608E8
user_000613,56,2025-10-21T09:18:22.000+02:00,2026-01-12T13:42:17.000+02:00,3.1582669608000004E8,354760,3.1582669608E8
user_000224,56,2025-10-21T17:03:32.000+02:00,2026-01-14T21:58:21.000+02:00,3.1582669608000004E8,354760,3.1582669608E8
user_000589,56,2025-10-20T23:21:04.000+02:00,2026-01-13T12:44:57.000+02:00,3.1582669608000004E8,354760,3.1582669608E8
user_000235,56,2025-10-24T09:21:36.000+02:00,2026-01-17T04:18:09.000+02:00,3.1582669608000004E8,354760,3.1582669608E8
user_000634,56,2025-10-21T08:21:14.000+02:00,2026-01-17T17:32:53.000+02:00,3.1582669608000004E8,354760,3.1582669608E8
user_000664,56,2025-10-25T05:20:13.000+02:00,2026-01-18T14:43:57.000+02:00,3.1582669608000004E8,354760,3.1582669608E8
user_000306,55,2025-10-23T13:18:17.000+02:00,2026-01-18T04:11:12.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000345,55,2025-10-23T20:23:12.000+02:00,2026-01-18T09:08:02.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000636,55,2025-10-23T07:02:58.000+02:00,2026-01-15T11:08:04.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000499,55,2025-10-20T21:06:10.000+02:00,2026-01-18T05:22:23.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000674,55,2025-10-21T23:56:04.000+02:00,2026-01-18T01:48:49.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000023,55,2025-10-22T04:28:14.000+02:00,2026-01-15T23:35:55.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000848,55,2025-10-23T02:46:02.000+02:00,2026-01-17T03:37:40.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000365,55,2025-10-24T16:36:28.000+02:00,2026-01-18T04:51:29.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000823,55,2025-10-21T13:19:46.000+02:00,2026-01-18T12:11:36.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000095,55,2025-10-22T07:27:45.000+02:00,2026-01-15T00:00:12.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000870,55,2025-10-21T03:20:57.000+02:00,2026-01-17T07:24:33.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000302,55,2025-10-24T01:16:30.000+02:00,2026-01-18T14:58:04.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000197,55,2025-10-21T14:59:00.000+02:00,2026-01-18T13:48:19.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000470,55,2025-10-21T23:29:52.000+02:00,2026-01-15T23:58:55.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000401,55,2025-10-23T23:56:13.000+02:00,2026-01-12T07:00:13.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000978,55,2025-10-20T20:07:08.000+02:00,2026-01-18T00:57:13.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000092,55,2025-10-23T12:17:09.000+02:00,2026-01-15T00:55:55.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000439,55,2025-10-21T17:20:44.000+02:00,2026-01-16T17:24:21.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000160,55,2025-10-20T23:59:49.000+02:00,2026-01-18T11:49:55.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000945,55,2025-10-23T11:48:55.000+02:00,2026-01-17T10:14:20.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000697,55,2025-10-21T22:36:05.000+02:00,2026-01-17T23:13:21.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000782,55,2025-10-21T17:16:37.000+02:00,2026-01-18T18:40:29.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000400,55,2025-10-23T07:23:21.000+02:00,2026-01-17T16:40:12.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000682,55,2025-10-22T03:52:06.000+02:00,2026-01-17T22:37:50.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000001,55,2025-10-21T18:25:12.000+02:00,2026-01-18T11:25:13.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000804,55,2025-10-21T14:22:42.000+02:00,2026-01-13T23:20:11.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000388,55,2025-10-24T07:34:43.000+02:00,2026-01-17T03:53:16.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000172,55,2025-10-24T00:48:42.000+02:00,2026-01-17T23:54:52.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000725,55,2025-10-21T18:22:29.000+02:00,2026-01-17T23:34:54.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000695,55,2025-10-21T05:22:37.000+02:00,2026-01-16T11:10:26.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000324,55,2025-10-24T00:00:40.000+02:00,2026-01-18T09:21:42.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000063,55,2025-10-21T17:37:58.000+02:00,2026-01-18T16:51:30.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000779,55,2025-10-22T20:08:42.000+02:00,2026-01-18T07:45:57.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000483,55,2025-10-22T21:13:36.000+02:00,2026-01-18T01:00:02.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000078,55,2025-10-24T03:56:44.000+02:00,2026-01-18T18:02:15.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000611,55,2025-10-21T10:08:45.000+02:00,2026-01-15T16:37:57.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000760,55,2025-10-21T21:52:07.000+02:00,2026-01-16T21:39:40.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000418,55,2025-10-26T04:12:09.000+02:00,2026-01-18T09:36:39.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000478,55,2025-10-23T07:43:29.000+02:00,2026-01-17T23:18:42.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000876,55,2025-10-21T09:50:37.000+02:00,2026-01-16T00:15:45.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000878,55,2025-10-21T04:13:31.000+02:00,2026-01-16T00:22:02.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000068,55,2025-10-23T12:24:13.000+02:00,2026-01-13T23:33:42.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000912,55,2025-10-22T09:13:28.000+02:00,2026-01-16T12:49:45.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000451,55,2025-10-21T08:17:05.000+02:00,2026-01-17T05:39:59.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000985,55,2025-10-22T01:14:32.000+02:00,2026-01-18T20:21:43.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000689,55,2025-10-21T00:33:56.000+02:00,2026-01-15T19:06:17.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000896,55,2025-10-22T01:16:22.000+02:00,2026-01-17T20:27:02.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000722,55,2025-10-24T10:34:46.000+02:00,2026-01-18T11:32:04.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000880,55,2025-10-21T00:30:42.000+02:00,2026-01-14T08:45:59.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000045,55,2025-10-21T22:36:54.000+02:00,2026-01-17T11:33:42.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000183,55,2025-10-23T07:39:01.000+02:00,2026-01-16T16:29:13.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000402,55,2025-10-21T09:27:40.000+02:00,2026-01-18T12:09:08.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000906,55,2025-10-26T06:16:42.000+02:00,2026-01-18T15:03:26.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000143,55,2025-10-25T08:42:36.000+02:00,2026-01-17T03:18:38.000+02:00,3.1018693365000004E8,348425,3.1018693365E8
user_000794,54,2025-10-26T14:50:34.000+02:00,2026-01-17T07:30:04.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000062,54,2025-10-21T13:47:23.000+02:00,2026-01-18T12:48:50.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000559,54,2025-10-21T02:56:00.000+02:00,2026-01-18T07:52:50.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000585,54,2025-10-21T02:57:24.000+02:00,2026-01-18T16:06:57.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000356,54,2025-10-22T08:33:02.000+02:00,2026-01-17T11:41:35.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000818,54,2025-10-22T21:03:08.000+02:00,2026-01-17T11:48:53.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000555,54,2025-10-22T20:25:34.000+02:00,2026-01-13T11:42:24.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000331,54,2025-10-23T06:40:55.000+02:00,2026-01-18T17:21:43.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000888,54,2025-10-21T21:52:01.000+02:00,2026-01-16T15:44:43.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000713,54,2025-10-21T06:58:46.000+02:00,2026-01-16T22:16:07.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000018,54,2025-10-21T18:20:21.000+02:00,2026-01-18T10:01:29.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000109,54,2025-10-21T12:18:40.000+02:00,2026-01-13T05:59:10.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000547,54,2025-10-22T03:35:06.000+02:00,2026-01-18T18:09:10.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000294,54,2025-10-22T15:58:17.000+02:00,2026-01-17T07:00:27.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000006,54,2025-10-21T15:47:33.000+02:00,2026-01-17T06:46:08.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000565,54,2025-10-21T22:52:45.000+02:00,2026-01-18T15:18:34.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000987,54,2025-10-24T17:48:25.000+02:00,2026-01-18T09:27:18.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000882,54,2025-10-21T22:00:14.000+02:00,2026-01-15T19:30:03.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000963,54,2025-10-27T02:37:48.000+02:00,2026-01-18T18:04:21.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000264,54,2025-10-22T04:36:37.000+02:00,2026-01-15T05:23:12.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000761,54,2025-10-23T17:17:52.000+02:00,2026-01-17T20:50:34.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000638,54,2025-10-21T06:44:36.000+02:00,2026-01-15T02:39:11.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000337,54,2025-10-26T04:05:57.000+02:00,2026-01-12T09:09:40.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000552,54,2025-10-22T12:47:03.000+02:00,2026-01-17T13:13:24.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000071,54,2025-10-20T23:01:07.000+02:00,2026-01-18T12:29:55.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000140,54,2025-10-24T06:58:08.000+02:00,2026-01-16T08:35:41.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000942,54,2025-10-21T02:58:00.000+02:00,2026-01-16T04:23:37.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000965,54,2025-10-22T15:09:09.000+02:00,2026-01-18T00:14:11.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000130,54,2025-10-21T00:19:02.000+02:00,2026-01-17T21:32:50.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000855,54,2025-10-21T19:57:10.000+02:00,2026-01-18T07:07:40.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000363,54,2025-10-20T22:05:28.000+02:00,2026-01-18T05:52:43.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000286,54,2025-10-21T05:21:49.000+02:00,2026-01-16T11:44:53.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000726,54,2025-10-21T02:23:33.000+02:00,2026-01-15T22:08:23.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000192,54,2025-10-23T03:29:59.000+02:00,2026-01-14T08:31:35.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000538,54,2025-10-23T11:13:51.000+02:00,2026-01-17T06:06:14.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000618,54,2025-10-21T23:30:37.000+02:00,2026-01-18T02:29:54.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000226,54,2025-10-21T07:07:51.000+02:00,2026-01-13T22:24:18.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000295,54,2025-10-21T21:13:33.000+02:00,2026-01-18T13:01:43.000+02:00,3.0454717122E8,342090,3.0454717122E8
user_000577,53,2025-10-26T10:48:27.000+02:00,2026-01-18T14:31:10.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000372,53,2025-10-24T18:05:40.000+02:00,2026-01-16T02:55:25.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000706,53,2025-10-22T11:13:36.000+02:00,2026-01-14T08:13:41.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000868,53,2025-10-21T19:21:49.000+02:00,2026-01-17T04:08:47.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000455,53,2025-10-23T02:46:28.000+02:00,2026-01-17T12:03:59.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000935,53,2025-10-22T01:26:04.000+02:00,2026-01-18T07:59:04.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000116,53,2025-10-21T04:00:11.000+02:00,2026-01-18T19:02:52.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000040,53,2025-10-25T11:20:40.000+02:00,2026-01-17T08:38:15.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000103,53,2025-10-20T20:03:22.000+02:00,2026-01-18T16:17:51.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000914,53,2025-10-21T07:09:06.000+02:00,2026-01-17T17:15:15.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000758,53,2025-10-21T12:40:27.000+02:00,2026-01-16T11:34:49.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000504,53,2025-10-21T23:35:06.000+02:00,2026-01-16T06:04:13.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000910,53,2025-10-21T03:57:35.000+02:00,2026-01-18T11:19:43.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000813,53,2025-10-21T12:18:52.000+02:00,2026-01-16T16:22:42.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000240,53,2025-10-25T16:56:02.000+02:00,2026-01-17T14:38:29.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000230,53,2025-10-26T14:42:54.000+02:00,2026-01-18T19:36:53.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000601,53,2025-10-21T10:46:28.000+02:00,2026-01-18T02:05:12.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000517,53,2025-10-24T21:12:53.000+02:00,2026-01-16T09:43:17.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000179,53,2025-10-20T23:21:29.000+02:00,2026-01-16T15:21:30.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000162,53,2025-10-21T06:31:22.000+02:00,2026-01-16T13:17:27.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000472,53,2025-10-21T07:40:08.000+02:00,2026-01-17T06:41:23.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000502,53,2025-10-21T19:36:55.000+02:00,2026-01-18T08:06:32.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000320,53,2025-10-21T20:10:26.000+02:00,2026-01-17T02:40:50.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000349,53,2025-10-21T08:28:44.000+02:00,2026-01-18T13:08:37.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000028,53,2025-10-23T09:44:44.000+02:00,2026-01-18T07:45:13.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000971,53,2025-10-21T05:59:12.000+02:00,2026-01-17T14:07:44.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000191,53,2025-10-21T11:34:03.000+02:00,2026-01-08T23:30:07.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000816,53,2025-10-22T16:27:48.000+02:00,2026-01-16T18:27:17.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000121,53,2025-10-20T22:51:27.000+02:00,2026-01-16T22:09:34.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000905,53,2025-10-21T08:41:34.000+02:00,2026-01-18T10:56:04.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000233,53,2025-10-23T15:19:55.000+02:00,2026-01-16T00:02:05.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000812,53,2025-10-24T15:56:39.000+02:00,2026-01-17T01:50:36.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000105,53,2025-10-22T00:19:11.000+02:00,2026-01-18T13:27:10.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000805,53,2025-10-21T03:01:51.000+02:00,2026-01-15T00:23:36.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000981,53,2025-10-25T14:20:10.000+02:00,2026-01-18T04:31:34.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000556,53,2025-10-22T10:29:32.000+02:00,2026-01-18T10:27:34.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000321,53,2025-10-26T14:46:03.000+02:00,2026-01-18T14:00:10.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000564,53,2025-10-20T21:36:03.000+02:00,2026-01-17T23:46:13.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000588,53,2025-10-21T16:30:35.000+02:00,2026-01-18T02:03:02.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000793,53,2025-10-21T09:03:31.000+02:00,2026-01-18T08:28:24.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000913,53,2025-10-21T18:24:14.000+02:00,2026-01-17T13:39:37.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000305,53,2025-10-24T00:27:28.000+02:00,2026-01-18T15:59:05.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000520,53,2025-10-21T05:07:16.000+02:00,2026-01-18T13:35:11.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000829,53,2025-10-20T22:56:20.000+02:00,2026-01-17T09:49:06.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000648,53,2025-10-22T03:45:07.000+02:00,2026-01-17T04:04:06.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000469,53,2025-10-21T19:18:51.000+02:00,2026-01-18T09:10:08.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000673,53,2025-10-20T21:34:42.000+02:00,2026-01-16T16:07:06.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000029,53,2025-10-21T22:02:07.000+02:00,2026-01-18T18:03:07.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000628,53,2025-10-23T22:30:22.000+02:00,2026-01-16T15:38:47.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000415,53,2025-10-21T02:02:15.000+02:00,2026-01-18T13:08:52.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000477,53,2025-10-22T02:34:20.000+02:00,2026-01-18T00:24:49.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000444,53,2025-10-21T09:02:57.000+02:00,2026-01-18T02:47:35.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000512,53,2025-10-24T05:23:18.000+02:00,2026-01-17T16:58:28.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000383,53,2025-10-22T14:22:35.000+02:00,2026-01-18T15:34:49.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000646,53,2025-10-20T21:19:59.000+02:00,2026-01-17T18:36:01.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000508,53,2025-10-21T22:28:52.000+02:00,2026-01-17T17:13:12.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000690,53,2025-10-20T21:18:18.000+02:00,2026-01-16T04:48:47.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000554,53,2025-10-21T05:09:31.000+02:00,2026-01-10T17:44:27.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000187,53,2025-10-20T20:21:31.000+02:00,2026-01-13T21:50:58.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000000,53,2025-10-23T19:20:03.000+02:00,2026-01-15T18:11:29.000+02:00,2.9890740879E8,335755,2.9890740879E8
user_000854,52,2025-10-24T01:49:49.000+02:00,2026-01-18T13:20:12.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000096,52,2025-10-20T21:02:55.000+02:00,2026-01-18T19:31:08.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000390,52,2025-10-22T07:49:44.000+02:00,2026-01-18T13:01:28.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000537,52,2025-10-21T11:01:10.000+02:00,2026-01-13T15:50:20.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000369,52,2025-10-29T11:22:54.000+02:00,2026-01-18T08:48:12.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000670,52,2025-10-21T07:06:00.000+02:00,2026-01-18T10:53:00.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000261,52,2025-10-21T11:11:55.000+02:00,2026-01-18T14:55:08.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000124,52,2025-10-29T22:11:36.000+02:00,2026-01-17T04:14:43.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000989,52,2025-10-21T12:45:25.000+02:00,2026-01-17T23:07:19.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000077,52,2025-10-27T16:28:21.000+02:00,2026-01-18T16:34:35.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000687,52,2025-10-21T20:00:02.000+02:00,2026-01-15T13:53:49.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000574,52,2025-10-21T00:24:35.000+02:00,2026-01-17T12:58:36.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000125,52,2025-10-21T02:34:29.000+02:00,2026-01-17T03:07:55.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000142,52,2025-10-26T19:02:38.000+02:00,2026-01-18T08:14:14.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000754,52,2025-10-25T02:34:25.000+02:00,2026-01-18T07:35:44.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000948,52,2025-10-23T02:42:28.000+02:00,2026-01-18T14:52:47.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000820,52,2025-10-23T19:47:48.000+02:00,2026-01-17T01:09:16.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000686,52,2025-10-22T05:08:46.000+02:00,2026-01-13T09:37:40.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000862,52,2025-10-24T21:58:47.000+02:00,2026-01-17T22:56:53.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000897,52,2025-10-21T00:15:55.000+02:00,2026-01-18T03:53:26.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000781,52,2025-10-21T13:13:44.000+02:00,2026-01-16T21:30:24.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000749,52,2025-10-21T00:27:20.000+02:00,2026-01-18T19:17:58.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000070,52,2025-10-21T00:14:14.000+02:00,2026-01-18T14:38:57.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000620,52,2025-10-20T21:07:12.000+02:00,2026-01-17T10:07:40.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000642,52,2025-10-27T01:48:54.000+02:00,2026-01-17T06:31:39.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000832,52,2025-10-21T05:26:39.000+02:00,2026-01-17T13:32:26.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000936,52,2025-10-24T04:56:28.000+02:00,2026-01-18T17:50:45.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000015,52,2025-10-21T12:48:48.000+02:00,2026-01-18T19:44:22.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000343,52,2025-10-21T08:54:58.000+02:00,2026-01-18T00:28:58.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000988,52,2025-10-22T14:43:17.000+02:00,2026-01-17T22:36:59.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000009,52,2025-10-21T11:59:52.000+02:00,2026-01-18T15:09:16.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000551,52,2025-10-27T05:33:06.000+02:00,2026-01-18T02:29:17.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000627,52,2025-10-25T00:41:41.000+02:00,2026-01-15T20:00:59.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000270,52,2025-10-20T23:17:05.000+02:00,2026-01-18T04:46:15.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000461,52,2025-10-21T16:46:38.000+02:00,2026-01-15T15:23:53.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000501,52,2025-10-23T22:21:51.000+02:00,2026-01-17T05:33:42.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000899,52,2025-10-23T13:31:34.000+02:00,2026-01-16T20:28:42.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000580,52,2025-10-21T14:50:23.000+02:00,2026-01-17T12:23:50.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000309,52,2025-10-21T00:21:33.000+02:00,2026-01-18T08:31:44.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000737,52,2025-10-22T00:19:16.000+02:00,2026-01-18T17:11:25.000+02:00,2.9326764636E8,329420,2.9326764636E8
user_000757,52,2025-10-21T04:40:24.000+02:00,2026-01-18T03:05:29.000+02:00,2.9326764636E8,329420,2.9326764636E8
